31,1
176,3
394,2
531,3
689,1
755,3
881,2
923,2
983,1
1017,1
1018,3
1072,1
1143,3
1155,1
1157,1
1692,1
1813,3
1846,1
2170,1
2205,3
2229,1
2374,1
2395,1
2405,1
2583,1
2724,2
2869,1
3628,3
3664,2
3731,2
3745,1
3837,1
4008,2
4346,1
4357,1
4598,2
4622,3
4661,2
5230,3
5988,1
6012,1
6813,1
7544,1
7721,1
7971,2
7985,1
8035,1
8160,3
8241,3
8711,1
8731,1
9328,3
9492,1
9972,2
10044,1
10260,1
10567,1
10878,2
11017,1
11415,3
11473,1
11634,3
12714,3
12847,1
13012,2
13161,3
13658,2
13836,1
14356,1
14457,1
14750,2
15090,1
15328,1
15593,2
15744,1
15957,1
16188,3
16239,3
16605,1
16684,3
16849,2
16884,3
17038,3
17290,2
17599,1
17819,1
17921,1
18160,1
18506,1
18957,3
19004,1
19080,1
19150,1
19188,3
19385,1
19541,2
19972,1
20014,1
20034,1
20052,3
20062,2
20117,3
20213,2
21103,1
21153,1
21218,3
21579,2
21601,3
22022,1
22284,1
22321,1
22366,3
22767,3
23004,1
23232,3
23558,1
23621,1
23625,3
23958,1
24077,3
24532,1
24653,1
24726,3
25460,1
25481,2
25505,2
25624,2
25826,1
26005,1
26315,1
26486,2
26536,1
27335,1
27357,2
27732,1
27755,1
28202,1
28358,1
28434,1
28449,2
28520,1
28722,1
28854,3
29218,1
29338,3
29548,1
29562,2
29610,3
29744,1
29808,1
29811,3
29847,2
30084,2
30152,2
30340,1
30634,3
30676,3
30746,3
30980,1
31043,2
31705,3
31752,1
31860,3
31938,2
32005,1
32092,3
32458,1
32597,2
32713,1
32877,1
32895,3
32948,1
33236,1
33530,3
33563,1
33634,3
33742,3
33938,2
34052,2
34258,3
34936,2
35104,1
35286,1
35482,1
35631,3
35786,1
35820,1
35873,1
35874,1
35877,1
36105,1
36173,1
36518,1
36612,3
36691,1
36773,3
36899,1
37355,1
37663,1
38096,1
38351,2
38889,1
38937,1
38982,2
39433,3
39588,2
39602,3
39605,3
39957,1
40244,1
40635,1
40868,1
41129,1
41309,1
41470,2
41739,3
41884,1
42082,1
42357,3
42415,2
42723,2
42968,2
43602,3
43682,1
43729,3
43748,1
44198,1
44471,2
44551,3
45064,1
45092,1
45449,2
45510,3
45750,2
45899,1
45923,2
45931,1
45936,1
46281,1
46873,2
46944,3
47021,2
47496,1
47668,2
47941,1
48133,1
48329,1
48390,1
49119,1
49235,1
49374,1
49529,3
50126,1
50189,1
50265,2
50497,1
50784,2
50875,2
51035,1
51299,1
51412,3
51662,3
51685,1
52334,1
52718,2
52785,1
53403,2
53503,3
53562,2
53601,1
53843,1
53986,3
54052,1
54234,3
54325,1
54777,1
55188,1
55431,2
55616,1
55640,1
55904,2
56490,1
56493,1
56796,1
57159,3
57576,2
57660,1
57748,1
57796,2
58403,2
58620,3
58744,1
59140,3
59327,1
59339,1
59460,1
59529,3
59926,1
60022,2
60378,1
60503,1
61051,2
61403,2
61470,3
61831,1
61853,2
61881,3
62316,1
62621,1
62630,2
62720,1
62867,1
62887,2
63175,1
63378,1
63618,3
63710,1
64114,1
64154,3
64298,3
64627,3
64656,1
64900,3
65415,1
65658,1
65853,2
65980,1
66009,1
66031,3
66048,1
66082,1
66128,2
66221,1
66222,1
66422,1
66528,2
67226,1
67286,1
67644,1
67849,1
67936,1
68627,2
68863,1
69605,1
69687,1
69835,2
70015,2
70137,3
70236,1
70336,1
70525,1
70580,1
70681,1
70848,1
70943,1
71222,3
71496,2
71613,1
71759,3
72133,1
72190,1
72455,2
72490,1
72570,1
72832,2
72855,1
72954,1
73444,1
73478,1
73616,1
74009,3
74103,1
74124,1
74655,3
74757,1
74762,1
75048,3
75125,1
75468,3
75493,1
75499,1
75606,1
75740,1
75764,1
75802,2
75907,1
76001,1
76036,1
76082,3
76097,3
76120,2
76335,3
76381,3
76536,1
76581,1
76628,3
76884,1
77015,1
77318,1
77545,1
77578,1
77961,2
78462,1
78557,1
78723,3
78940,1
79232,3
79277,1
80051,1
80109,1
80243,1
80371,3
80900,3
80977,1
81155,2
81339,1
81468,1
81801,3
81826,2
82225,3
82325,1
82412,2
82597,1
83141,3
83326,1
83556,1
83559,2
83654,3
83708,1
83749,2
83819,1
83968,2
84602,3
84742,1
84750,1
84791,1
85860,3
86354,3
86540,3
86585,2
86601,3
86616,1
86680,1
86707,2
86800,1
86802,1
86811,2
86840,3
86896,1
86983,2
87102,3
87118,3
87371,3
87406,1
87544,2
87580,1
87601,1
87976,1
88117,2
88141,1
89180,2
89424,2
89678,1
89891,3
90228,3
90467,2
90503,2
91322,1
91449,1
91529,3
92873,1
93682,2
93777,3
93847,2
94064,1
94069,3
94255,3
94485,3
94632,1
94710,1
94921,3
94934,2
95092,3
96305,3
96309,1
96359,1
96387,1
97594,1
97641,2
97645,1
97775,1
97879,1
97899,1
98176,3
98181,1
98204,2
98340,1
98603,3
98667,1
98729,1
99141,3
99201,2
99842,1
1.0017e+05,1
1.0037e+05,3
1.0068e+05,1
1.0091e+05,1
1.0116e+05,3
1.0127e+05,1
1.0196e+05,2
1.0225e+05,1
1.0256e+05,1
1.0268e+05,3
1.0277e+05,3
1.0291e+05,1
1.0294e+05,1
1.0299e+05,1
1.0329e+05,2
1.034e+05,2
1.0345e+05,3
1.0346e+05,2
1.0358e+05,1
1.0367e+05,1
1.0386e+05,1
1.04e+05,1
1.0403e+05,1
1.0452e+05,1
1.0452e+05,1
1.0466e+05,3
1.0485e+05,1
1.049e+05,1
1.0507e+05,3
1.0517e+05,3
1.0521e+05,2
1.0523e+05,1
1.0525e+05,1
1.0548e+05,1
1.0561e+05,2
1.0574e+05,2
1.059e+05,1
1.0603e+05,1
1.0632e+05,1
1.0658e+05,3
1.0664e+05,1
1.0784e+05,2
1.0833e+05,1
1.0833e+05,1
1.0859e+05,1
1.0896e+05,1
1.0907e+05,1
1.0909e+05,2
1.0952e+05,3
1.0984e+05,1
1.1009e+05,1
1.1014e+05,1
1.102e+05,1
1.1023e+05,1
1.1032e+05,3
1.1066e+05,3
1.1074e+05,1
1.1083e+05,1
1.1095e+05,1
1.11e+05,1
1.1114e+05,3
1.1126e+05,1
1.1139e+05,3
1.1167e+05,3
1.1195e+05,1
1.1196e+05,1
1.1212e+05,1
1.122e+05,1
1.1234e+05,1
1.1322e+05,1
1.1338e+05,2
1.137e+05,2
1.1387e+05,1
1.1417e+05,1
1.1456e+05,3
1.1477e+05,3
1.1491e+05,2
1.1528e+05,1
1.1537e+05,3
1.1566e+05,2
1.1573e+05,3
1.1584e+05,2
1.1602e+05,1
1.1603e+05,2
1.1666e+05,2
1.1669e+05,1
1.1688e+05,3
1.1706e+05,1
1.1718e+05,1
1.1761e+05,3
1.1773e+05,1
1.1784e+05,1
1.182e+05,2
1.182e+05,1
1.1853e+05,2
1.1862e+05,1
1.1866e+05,2
1.1872e+05,3
1.1884e+05,1
1.1885e+05,2
1.189e+05,1
1.189e+05,3
1.1905e+05,3
1.1931e+05,2
1.1932e+05,1
1.1949e+05,3
1.1952e+05,3
1.1952e+05,3
1.1971e+05,1
1.1973e+05,1
1.1973e+05,3
1.204e+05,1
1.2041e+05,1
1.2048e+05,1
1.209e+05,2
1.2093e+05,1
1.2119e+05,1
1.2206e+05,2
1.2216e+05,3
1.2229e+05,3
1.2238e+05,2
1.2243e+05,3
1.2254e+05,1
1.2254e+05,3
1.2262e+05,1
1.2284e+05,3
1.2285e+05,1
1.2334e+05,2
1.2343e+05,1
1.236e+05,3
1.237e+05,1
1.243e+05,1
1.2462e+05,1
1.2463e+05,3
1.2489e+05,3
1.249e+05,1
1.2502e+05,2
1.2537e+05,1
1.2588e+05,2
1.2608e+05,1
1.2652e+05,1
1.2706e+05,3
1.2709e+05,3
1.271e+05,3
1.2756e+05,2
1.278e+05,1
1.2789e+05,1
1.2795e+05,1
1.2802e+05,3
1.2804e+05,3
1.2844e+05,3
1.2854e+05,1
1.2871e+05,1
1.2899e+05,3
1.2902e+05,2
1.2942e+05,2
1.2949e+05,1
1.2994e+05,1
1.3006e+05,1
1.3049e+05,2
1.3072e+05,3
1.3099e+05,1
1.3099e+05,1
1.3117e+05,2
1.3138e+05,1
1.3144e+05,3
1.318e+05,1
1.3188e+05,3
1.3191e+05,1
1.3215e+05,2
1.3256e+05,1
1.3259e+05,3
1.3269e+05,1
1.3307e+05,1
1.3314e+05,2
1.335e+05,1
1.3375e+05,1
1.3379e+05,1
1.34e+05,1
1.3402e+05,1
1.3407e+05,1
1.341e+05,3
1.3431e+05,1
1.3449e+05,3
1.3604e+05,1
1.3604e+05,1
1.3615e+05,1
1.3618e+05,3
1.3618e+05,1
1.3625e+05,1
1.3653e+05,3
1.3665e+05,2
1.3668e+05,1
1.3673e+05,2
1.3693e+05,1
1.3715e+05,2
1.3727e+05,3
1.3783e+05,3
1.3789e+05,1
1.3801e+05,3
1.3806e+05,1
1.3822e+05,3
1.3837e+05,1
1.3863e+05,3
1.3871e+05,3
1.3893e+05,3
1.3947e+05,1
1.3966e+05,1
1.3971e+05,2
1.3987e+05,3
1.3989e+05,2
1.3995e+05,3
1.4033e+05,1
1.4063e+05,2
1.4071e+05,2
1.4072e+05,3
1.4095e+05,3
1.4113e+05,2
1.4124e+05,1
1.4148e+05,1
1.4204e+05,3
1.4218e+05,1
1.4219e+05,1
1.4248e+05,3
1.4249e+05,3
1.4276e+05,1
1.4313e+05,1
1.4332e+05,1
1.4335e+05,1
1.4337e+05,1
1.4338e+05,3
1.436e+05,1
1.4413e+05,2
1.4418e+05,2
1.4453e+05,2
1.4481e+05,1
1.4488e+05,3
1.4509e+05,3
1.4546e+05,3
1.4551e+05,1
1.4562e+05,1
1.4587e+05,1
1.4609e+05,3
1.4619e+05,1
1.4695e+05,3
1.4749e+05,1
1.4778e+05,3
1.4789e+05,3
1.4805e+05,1
1.4825e+05,1
1.483e+05,2
1.4838e+05,1
1.4851e+05,1
1.4868e+05,3
1.4872e+05,2
1.4886e+05,3
1.49e+05,1
1.494e+05,2
1.5015e+05,1
