0.16427,0.23415,0.21782,0.077381,0.0044125,0.26555,0.021328,0.0040188,0.0040567,0.0070094
0.9143,0.0053325,0.0070789,0.01857,0.0033878,0.031635,0.0070482,0.0085422,0.0036652,0.00044327
0.026308,0.82822,0.042875,0.063705,0.0053066,0.025874,0.00066804,0.0055243,0.00091223,0.00060728
0.048163,0.055942,0.52006,0.012826,0.086999,0.26124,0.0017164,0.0065462,0.005692,0.000825
0.16415,0.074837,0.084834,0.36566,0.00048831,0.28729,0.01714,0.0019122,0.00059514,0.003093
0.15266,0.0024385,0.0044129,0.092194,0.49298,0.2348,0.011262,0.0016026,0.00021008,0.0074456
0.10301,0.0055778,0.0081788,0.039043,0.037207,0.79169,0.0054827,0.0025336,0.00057939,0.0066901
0.24396,0.11453,0.022535,0.097208,0.017085,0.096509,0.38617,0.0036984,0.015604,0.002696
0.011225,0.24316,0.00043149,0.014271,0.029625,0.16615,0.025821,0.46526,0.025565,0.018488
0.023262,0.0081293,0.026684,0.030675,0.039499,0.00055403,0.0042897,0.010607,0.82879,0.027507
0.24247,0.017444,0.049398,0.025898,0.097235,0.003076,0.0051918,0.032291,0.10755,0.41945
0.1031,0.095335,0.64754,0.0075073,0.090727,0.045336,0.0067857,0.0024968,0.0011303,4.361e-05
0.93675,0.018441,0.002985,0.0027754,0.0065303,0.0091448,0.017009,0.004765,0.00010367,0.0015003
0.2442,0.56684,0.035277,0.0022627,0.00027201,0.083527,0.0060125,0.060023,0.0011626,0.00042458
0.0227,0.005148,0.87381,0.019738,0.01212,0.049522,0.0091651,0.0035011,0.0039302,0.00036889
0.08946,0.0045693,0.069707,0.67645,0.043059,0.072004,0.040899,0.00043172,0.0025741,0.00084926
0.0051251,0.0032864,0.01039,0.041601,0.85858,0.056392,0.021285,0.00011411,0.0024753,0.00075614
0.0764,0.0031377,0.0031092,0.022075,0.00078408,0.85666,0.021461,0.0017648,0.0074678,0.0071415
0.28502,0.0055753,0.00077252,0.041756,0.0071605,0.051311,0.59905,0.00073602,0.0048295,0.0037965
0.0039663,0.088136,9.894e-05,0.02243,0.063557,0.0098821,0.0070159,0.78304,0.0097296,0.012144
0.12069,0.1384,0.039526,0.098879,0.20135,0.022812,0.0064993,0.058263,0.27952,0.034058
0.093156,0.0091509,7.11e-05,0.074024,0.11433,0.04233,0.064271,0.012749,0.040608,0.54931
0.0055826,0.13316,0.46366,0.23486,0.082032,0.036046,0.032101,0.0070837,0.0049207,0.00054889
0.7941,0.00026126,0.0066771,0.13882,0.023581,0.0022854,0.0070532,0.02281,0.0011085,0.0033023
0.022924,0.5932,0.0023047,0.22703,0.081433,0.011918,0.0484,0.0055848,0.00071539,0.0064855
0.0013535,0.0031892,0.77751,0.10979,0.047328,0.0018347,0.041151,0.011996,0.005294,0.0005617
0.025191,0.0003388,0.0050858,0.91736,0.027984,0.0039661,0.012528,0.0025384,0.0037142,0.0012982
0.011591,0.0045319,0.0067521,0.038117,0.93105,0.0016965,0.0005858,0.00036433,0.0038454,0.001469
0.01716,0.027293,0.0086359,0.27696,0.02109,0.61164,0.027809,0.00033314,0.0031748,0.0059011
0.030112,0.032154,0.018563,0.0001403,0.0036536,0.0022865,0.90357,0.0024011,0.0060637,0.0010591
0.0086404,0.050818,0.0061924,0.11706,0.0004901,0.076905,0.0080369,0.72086,0.0084941,0.0025047
0.11028,0.17189,0.19087,0.00015516,0.032808,0.20721,0.086029,0.095909,0.04149,0.063353
0.090756,0.03506,0.17365,0.04441,0.0024473,0.069639,0.16417,0.14706,0.24245,0.030346
0.01281,0.00042367,0.38553,0.16473,0.18604,0.048525,0.044722,0.1518,0.0015853,0.0038439
0.92444,0.0058304,0.00043909,0.034197,0.0050726,0.0073043,0.0017201,0.014061,0.00020331,0.0067309
0.47108,0.075327,0.0013932,0.060933,0.005107,0.12977,0.094637,0.13441,0.0041618,0.023178
0.017827,0.017534,0.53881,0.046489,0.15178,0.10065,0.012279,0.1094,0.004728,0.00050791
0.15164,0.00019226,0.0014828,0.71443,0.006561,0.033864,0.082082,0.0015991,0.0049636,0.0031851
0.06583,0.0069266,0.001698,0.00080095,0.88318,0.017174,0.0015169,0.014611,0.0022353,0.0060256
0.12661,0.0066315,0.009445,0.11339,0.037143,0.66018,0.030338,0.013748,9.4877e-05,0.0024213
0.031313,0.0013648,6.7007e-06,0.01561,0.033193,0.0054693,0.89793,0.0071236,0.0015871,0.0064006
0.018161,0.0024758,0.016578,0.03357,0.010696,0.0098614,0.015122,0.88524,0.0062485,0.002045
0.14609,0.0080039,0.11092,0.073975,3.0778e-05,0.11,1.4573e-05,0.047736,0.45145,0.051776
0.16631,0.014714,0.039375,0.0042447,0.0019685,0.03124,0.22082,0.01537,0.044744,0.46121
